ID,Label,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
rc7xj,rc7xj,2017-03-25 02:34:05,RT @_estebanbeltran: La Audiencia absuelve a un tuitero que alabó el asesinato de Carrero Blanco https://t.co/Y1bwsADfRB vía @el_pais,313,199,4786,473,Madrid,Everywere
karpin_1,karpin_1,2017-03-25 02:21:00,"RT @GobernoAlem: Yo no digo nada, pero va a ir una chica a la cárcel más tiempo por hacer unos chistes de Carrero Blanco, que Urdangarín po…",951,1017,12713,4734,,Marinaleda (Sevilla)
karpin_1,karpin_1,2017-03-25 02:20:44,"RT @Xuxipc: La Fiscalía sorteará 7 imputaciones entre los millones de tuits de Carrero Blanco.

¡TE PUEDE TOCAR A TI!",951,1017,12713,4734,,Marinaleda (Sevilla)
ElGranDG,ElGranDG,2017-03-25 02:15:54,"Los chistes de Carrero Blanco están sobreexplotados. Yo estoy por encima de ellos, porque tengo más altura de miras.",54,41,1913,568,Athens,
TaraEscarlata,TaraEscarlata,2017-03-25 02:14:23,"RT @rcabrero75: Un Pais donde tener una cuenta en twiter te lleva a la Carcel..
Ser avalista de una Cuenta en Suiza te lleva a Moncloa..
Ca…",3415,5117,284774,111212,,
xEtheret,xEtheret,2017-03-25 02:05:26,RT @publico_es: ÚLTIMA HORA | Cassandra no irá a la cárcel por los tuits sobre Carrero Blanco https://t.co/TXnWrSt8fr,265,300,22591,7364,Pacific Time (US & Canada),Greetings Himeros
jairo_peset,jairo_peset,2017-03-25 02:04:48,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,300,281,6161,1491,Amsterdam,Aldaia/Alaquas (Valencia)
naranjorafael2,naranjorafael2,2017-03-25 02:02:21,"RT @rcabrero75: Un Pais donde tener una cuenta en twiter te lleva a la Carcel..
Ser avalista de una Cuenta en Suiza te lleva a Moncloa..
Ca…",6665,6562,49012,32708,Madrid,"Barcelona, Catalunya "
hatevida,hatevida,2017-03-25 01:57:56,"RT @quiquepeinado: Si lo llega a decir de los hijos de Carrero Blanco, al talego. Pero no. https://t.co/fDBwUHRkN9",28,1,24,48,,
Trix69Luisma,Trix69Luisma,2017-03-25 01:38:53,RT @NTMEP: Para la juventud que no conoce la historia de Carrero Blanco ⬇️ https://t.co/njmHpb8YgE,1997,1332,43394,41895,Pacific Time (US & Canada),
DuniaMadisonAv,DuniaMadisonAv,2017-03-25 01:27:18,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",352,378,41782,1229,Madrid,Gallifrey
NNuriapat,NNuriapat,2017-03-25 01:24:06,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,815,472,12825,10075,,Alicante España
zero_absolut3,zero_absolut3,2017-03-25 01:22:53,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",281,86,4950,5352,,
jaime0415,jaime0415,2017-03-25 01:15:36,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",195,86,3084,1929,,
CrisMartin1,CrisMartin1,2017-03-25 01:12:00,"RT @JoaquimBoschGra: Contar chistes sobre Carrero es reírse de una dictadura, sin que implique apoyar al terrorismo.Lo digo en AlRojoVivo h…",513,586,24505,4717,Madrid,Barcelona
CrisMartin1,CrisMartin1,2017-03-25 01:11:41,"RT @_InakiLopez_: Mañana en @SextaNocheTV con @JoaquimBoschGra : Ley mordaza,tuits Carrero Blanco, ministro Catalá y ""sus fiestas""...",513,586,24505,4717,Madrid,Barcelona
lacasademivieja,lacasademivieja,2017-03-25 01:07:36,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",1533,229,2553,958,,República Ibérica
Symkaria,Symkaria,2017-03-25 01:01:27,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",176,66,3141,57,,"Valencia, España"
SergioMoreno999,SergioMoreno999,2017-03-25 00:58:31,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",40,13,309,232,,Edoras
el_tocacojones,el_tocacojones,2017-03-25 00:56:45,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",157,38,678,31,,
jvgrnd,jvgrnd,2017-03-25 00:55:50,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",89,11,61,101,,
DarKAstroll,DarKAstroll,2017-03-25 00:51:04,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",224,345,41409,883,Madrid,Roca de Guía 
oscarsola27,oscarsola27,2017-03-25 00:50:48,RT @elmundotoday: Cómo hacer chistes sobre Carrero Blanco sin acabar en la Audiencia Nacional https://t.co/obO1O8ZudM https://t.co/04HAOMyB…,153,140,8634,8182,,"Semen, Indonesia"
Villamiana,Villamiana,2017-03-25 00:50:13,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",255,110,7560,524,Madrid,
pppua,pppua,2017-03-25 00:49:27,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",655,2576,66074,26803,Belgrade,València/Madrid/Marte
Leesergia,Leesergia,2017-03-25 00:47:37,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",288,841,65680,90052,Greenland,"No italodance, no party."
Totenigena,Totenigena,2017-03-25 00:46:09,"Que digo yo que si no se menciona, por poner un ejemplo, a Carrero Blanco, ni la @policia ni la @guardiacivil verán… https://t.co/CjRL7SiQsJ",306,115,5746,19529,Madrid,"Lanza del Sol, Dorne"
sulinesia,sulinesia,2017-03-25 00:43:51,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",237,22,1618,3304,,
gunsandhorses__,gunsandhorses__,2017-03-25 00:43:40,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,181,217,10762,22940,Pacific Time (US & Canada),Albacete
AndreaFresco,AndreaFresco,2017-03-25 00:41:37,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",149,111,5337,1147,Amsterdam,
docanbravo,docanbravo,2017-03-25 00:40:26,RT @CatlicoEnfureci: Coged este tweet. Cambiad García Lorca por Carrero Blanco. Maricón por dictador. Y tenéis una condena de dos años en l…,1904,896,19999,1656,Greenland,spain
vier_nt06,vier_nt06,2017-03-25 00:39:25,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,361,187,7356,675,Madrid,Sedaví/València
enekoruiz,enekoruiz,2017-03-25 00:37:12,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",869,1676,37432,3196,Madrid,"San Sebastian, Spain"
luduvicus67,luduvicus67,2017-03-25 00:35:55,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",222,49,2486,2495,Madrid,
DIagox_,DIagox_,2017-03-25 00:34:59,"RT @punktumaca: *en clase de historia*
profe: Carrero Blanco era tecnócrata
yo: ya ves, si fue astronauta
profe: *me mira con cara de: te v…",297,88,6877,12991,Pacific Time (US & Canada),404 Not Found
danieonel,danieonel,2017-03-25 00:32:00,Carrero Blanco campeón de salto.,171,155,4820,170,,
iconoxbcn,iconoxbcn,2017-03-25 00:30:26,RT @gabrielrufian: Ojalá protegieran la memoria de Companys como protegen la de Carrero Blanco.,623,237,4120,269,,
Paulapp_,Paulapp_,2017-03-25 00:24:28,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,528,242,1799,3154,,
acquachan,acquachan,2017-03-25 00:23:14,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",63,64,1686,1060,Madrid,Cádizfornia
DennisAlonso,DennisAlonso,2017-03-25 00:20:29,"Si me peta el hígado esta noche, recordadme como el cántabro más guapo desde Carrero Blanco.",549,1348,124652,18794,Madrid,Santander
anaznarez,anaznarez,2017-03-25 00:19:53,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,276,215,20139,758,,
Jaime_VGoldar,Jaime_VGoldar,2017-03-25 00:12:05,RT @elmundotoday: Cómo hacer chistes sobre Carrero Blanco sin acabar en la Audiencia Nacional https://t.co/obO1O8ZudM https://t.co/04HAOMyB…,205,159,17281,5964,Pacific Time (US & Canada),"array_search('Jaime', $array);"
nectila8,nectila8,2017-03-25 00:11:20,RT @NTMEP: Para la juventud que no conoce la historia de Carrero Blanco ⬇️ https://t.co/njmHpb8YgE,210,85,1121,242,Lisbon,Tona 
Quinto_Hispano,Quinto_Hispano,2017-03-25 00:10:49,"RT @Xuxipc: La Fiscalía sorteará 7 imputaciones entre los millones de tuits de Carrero Blanco.

¡TE PUEDE TOCAR A TI!",199,193,1249,905,,"Huesca, España"
cagoensos,cagoensos,2017-03-25 00:08:44,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",39,14,4442,490,Amsterdam,
muchachito007,muchachito007,2017-03-25 00:06:17,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,188,107,2897,2420,,
mariango59,mariango59,2017-03-25 00:04:14,"RT @Cazatalentos: Aquí te puedes mear en la tumba de las víctimas del franquismo, pero si cuentas un chiste de sus asesinos,te cae la perpe…",223,55,2733,3186,,logroño
DavidGil217,DavidGil217,2017-03-25 00:01:12,"RT @PSerrano9: Han faltado chistes de Carrero Blanco, pero no está mal. Flipy, te veo muy flojo @DavidSuarez_V @Flipytwit #MonólogoDavidSuá…",166,204,5347,1249,Athens,
sapere73,sapere73,2017-03-25 00:00:28,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,292,565,13291,11069,Madrid,"Málaga, España"
johntru1989,johntru1989,2017-03-25 00:00:23,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",802,159,15540,13081,,Villatortas (Texas)
ramonjvarela,ramonjvarela,2017-03-24 23:59:09,"RT @Xuxipc: La Fiscalía sorteará 7 imputaciones entre los millones de tuits de Carrero Blanco.

¡TE PUEDE TOCAR A TI!",66,95,26715,19900,,"Ourense, Galiza"
mrsbradfordgirl,mrsbradfordgirl,2017-03-24 23:58:49,A ti no te juzgan como a la chica del chiste de Carrero Blanco no? https://t.co/RwMRyeSvfL,477,1310,98395,11665,London,Lirry 
CuleMilongas,CuleMilongas,2017-03-24 23:56:53,"RT @Bastetlove3: La q se ha liado por un chiste sobre Carrero Blanco,Camarón le escribió una canción y no fue pa tanto
🎶 volando voy...🎶
Mi…",682,555,2424,340,,
hasta_pirineos,hasta_pirineos,2017-03-24 23:54:00,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,1672,2129,95714,21442,Pacific Time (US & Canada),
rafacascar,rafacascar,2017-03-24 23:52:41,"RT @rcabrero75: Un Pais donde tener una cuenta en twiter te lleva a la Carcel..
Ser avalista de una Cuenta en Suiza te lleva a Moncloa..
Ca…",512,110,3924,841,,
Dami91045526,Dami91045526,2017-03-24 23:50:15,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,345,194,11871,12030,,
6b47e7642cda4fb,6b47e7642cda4fb,2017-03-24 23:49:48,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,2211,2722,75168,43711,,
aolmmotos,aolmmotos,2017-03-24 23:42:02,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,222,151,1840,3011,Madrid,"Cuenca, España"
RaInDaHaus,RaInDaHaus,2017-03-24 23:41:12,"RT @Reflex_volucion: Propongo que la @guardiacivil deje de buscar palabras clave como ""Carrero Blanco"" en Twitter y empiece a buscar otras…",246,140,6889,9145,,
Eusebisnki,Eusebisnki,2017-03-24 23:39:05,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",93,78,7449,14020,,
juanito91el,juanito91el,2017-03-24 23:38:55,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,940,3487,98673,61231,Madrid,"Badalona City, Catalunya "
SistemaDeMonos,SistemaDeMonos,2017-03-24 23:38:12,La libertad tiene reglas. https://t.co/4uHIK5z5Ym,575,217,6904,510,Madrid,
titomartin67,titomartin67,2017-03-24 23:37:10,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",373,330,29336,23444,Cape Verde Is.,
Byartur,Byartur,2017-03-24 23:36:13,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",1324,629,40602,32951,Edinburgh,"Gran Canaria, Islas Canarias"
xaba74,xaba74,2017-03-24 23:29:34,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",121,180,7023,1285,Pacific Time (US & Canada),"Berlín, A Coruña"
Lopez_ASMR,Lopez_ASMR,2017-03-24 23:27:49,"Esta tarde os juro que había dos vídeos tipo ""Carrero Blanco Shooting Star"". Ahora ya no están. ¿Los autores, la autoridad? Hagan teorías :0",22,167,689,600,,
zaynisart_,zaynisart_,2017-03-24 23:25:10,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",2173,1180,8327,6055,Madrid,"demi, james rodriguez   |-/"
etxegibela,etxegibela,2017-03-24 23:23:38,RT @Tremending: Dos noticias juntas se entienden mejor: el doble rasero de la Fiscalía con Cassandra y Rafael Hernando https://t.co/bdpxfma…,60,13,948,65,,
jvlianvs,jvlianvs,2017-03-24 23:22:02,"RT @Xuxipc: La Fiscalía sorteará 7 imputaciones entre los millones de tuits de Carrero Blanco.

¡TE PUEDE TOCAR A TI!",1166,135,22618,15678,,
HowlingJigoku,HowlingJigoku,2017-03-24 23:20:39,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",173,135,469,14545,Madrid,Madrid / Canarias
RafaGijon69,RafaGijon69,2017-03-24 23:19:29,@diostuitero Grupo Almirante? Y yo pensando que Carrero Blanco era astronauta 😂,404,347,26461,1899,,"La Luna, Satélite de La Tierra"
rutypunk,rutypunk,2017-03-24 23:19:18,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",44,6,13,5,,
CuentaParalela,CuentaParalela,2017-03-24 23:17:09,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",1083,377,20970,17604,Greenland,De instituto en instituto
qengkatagure,qengkatagure,2017-03-24 23:15:46,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,588,271,7764,588,Madrid,
AliciaLaulet46,AliciaLaulet46,2017-03-24 23:11:15,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,7377,6864,37600,75594,Athens,BCN
roserpascualser,roserpascualser,2017-03-24 23:11:02,RT @FranciscoTije2: Madre mía los chistes de Carrero Blanco. https://t.co/mBIhEDLBkk,336,197,6158,7279,Amsterdam,
Ciudadana18,Ciudadana18,2017-03-24 23:11:01,"RT @EsppeonzAguirre: Estáis todo el día con la guerra del abuelo, las fosas de no sé quién... Ah! Y los jóvenes sois del PP y aún no lo sab…",316,156,20171,959,,
rosvalarg,rosvalarg,2017-03-24 23:10:26,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,2642,2609,158778,63330,Madrid,Huelva. Huelva.
PSerrano9,PSerrano9,2017-03-24 23:10:00,"Han faltado chistes de Carrero Blanco, pero no está mal. Flipy, te veo muy flojo @DavidSuarez_V @Flipytwit… https://t.co/kDMOwlDqFl",260,166,1450,122,Athens,
Desnatada__CC,Desnatada__CC,2017-03-24 23:09:29,"RT @JoaquimBoschGra: Contar chistes sobre Carrero es reírse de una dictadura, sin que implique apoyar al terrorismo.Lo digo en AlRojoVivo h…",1735,542,2056,1147,,"Cataluña, España,el mundo"
JuanyGar63,JuanyGar63,2017-03-24 23:08:00,"RT @elgranPerich: Pero, ha visto usted la esquela de Carrero Blanco, @ElCojodeLepanto? https://t.co/guYg8ym8Tw",2798,9448,298559,42352,,Macondo
LuisLUGALO,LuisLUGALO,2017-03-24 23:05:39,RT @Tremending: Dos noticias juntas se entienden mejor (y cabrean más) https://t.co/bdpxfma17b https://t.co/UpSJpRikpP,224,193,7390,14505,Pacific Time (US & Canada),"Salamanca, España"
mariapoynterb,mariapoynterb,2017-03-24 23:04:29,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,868,910,32718,23363,Amsterdam,Valladolid
monicadbarja,monicadbarja,2017-03-24 23:04:25,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",1997,799,14529,2464,,"el Guinardo, Barcelona"
monicadbarja,monicadbarja,2017-03-24 23:04:13,RT @siaucame: ¿Esto se puede considerar como chiste sobre Carrero Blanco? Pregunto. https://t.co/RZBsufbN0m,1997,799,14529,2464,,"el Guinardo, Barcelona"
lmarc001,lmarc001,2017-03-24 23:04:08,La falta un poco de bomba a lo carrero blanco pero no está mal. https://t.co/EfRyqQVta2,505,258,28136,30375,Pacific Time (US & Canada),Tyria
penaskerro,penaskerro,2017-03-24 23:03:55,"RT @eljueves: Normal. No lo dijo rapeando o añadiéndole un chiste de Carrero Blanco. De haberlo hecho, pena de cárcel. https://t.co/9wibfrL…",65,16,354,13,,
queerobbers,queerobbers,2017-03-24 23:02:37,"había leído ""subirme un carrero blanco"" y yo pensando desde cuándo mi padre hace chistes de carrero blanco https://t.co/UXu4gaItpz",852,1662,91210,27398,Greenland,candado: @rajand0
Josejav94416094,Josejav94416094,2017-03-24 23:01:33,RT @zarasenda: ¿Qué es más ofensivo? Los chistes de Carrero Blanco o las burlas de Hernando a las víctimas del franquismo - https://t.co/vj…,2078,1372,47517,5815,Athens,España
MZolivella,MZolivella,2017-03-24 23:01:31,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",235,257,11532,644,Madrid,"Oriola, País Valencià"
Josejav94416094,Josejav94416094,2017-03-24 23:01:28,RT @zarasenda: @zarasenda ¿Que es más ofensivo?Chistes  Carrero Blanco o las burlas de Hernando (PP) las víctimas franquismo genocida.Las b…,2078,1372,47517,5815,Athens,España
PepaGallegoMar1,PepaGallegoMar1,2017-03-24 23:00:22,"RT @LekaconK: CARRERO BLANCO EN UN TAXI:

- Por favor, a la calle Mayor.

- ¿A qué altura le dejo?

- Ya vale con la coña.",138,29,319,62,Madrid,
ramonjvarela,ramonjvarela,2017-03-24 22:57:58,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",66,95,26715,19900,,"Ourense, Galiza"
Al_Corbacho,Al_Corbacho,2017-03-24 22:56:48,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",359,67,1393,1731,,
Ciudadana18,Ciudadana18,2017-03-24 22:56:25,RT @publico_es: ¿Qué es más ofensivo? Los chistes de Carrero Blanco o las burlas de Hernando a las víctimas del franquismo https://t.co/ISg…,316,156,20171,959,,
zarasenda,zarasenda,2017-03-24 22:56:03,RT @zarasenda: @zarasenda ¿Que es más ofensivo?Chistes  Carrero Blanco o las burlas de Hernando (PP) las víctimas franquismo genocida.Las b…,1807,1138,97885,24297,,Madrid
zarasenda,zarasenda,2017-03-24 22:55:50,@zarasenda ¿Que es más ofensivo?Chistes  Carrero Blanco o las burlas de Hernando (PP) las víctimas franquismo genocida.Las burlas fascistas.,1807,1138,97885,24297,,Madrid
alvaroccantero,alvaroccantero,2017-03-24 22:55:01,RT @risxxs: Los chistes de Carrero blanco https://t.co/rqkQhP5wLY,457,277,838,323,,Nava City
Ciudadana18,Ciudadana18,2017-03-24 22:54:43,RT @publico_es: ÚLTIMA HORA | Cassandra no irá a la cárcel por los tuits sobre Carrero Blanco https://t.co/TXnWrSt8fr,316,156,20171,959,,
martinopaz,martinopaz,2017-03-24 22:53:44,RT @conchajua: Dos noticias juntas se entienden mejor!! Se aprecia una clamorosa doble vara de medir 😳😳😳 ⤵⤵⤵⤵https://t.co/0vGBsoaKK6,2010,3115,48965,4712,,españa
pablomndz2,pablomndz2,2017-03-24 22:51:50,RT @Garboskov: Hoy es el día en el que el pago de mis impuestos cobra todo su sentido: La Audiencia Nacional juzgando un chiste sobre Carre…,203,63,160,23,,"Las Palmas de Gran Canaria, Islas Canarias"
etxegibela,etxegibela,2017-03-24 22:50:56,"RT @Xuxipc: La Fiscalía sorteará 7 imputaciones entre los millones de tuits de Carrero Blanco.

¡TE PUEDE TOCAR A TI!",60,13,948,65,,
LuisLUGALO,LuisLUGALO,2017-03-24 22:50:47,"RT @sextaNoticias: VÍDEO Cassandra, la tuitera que se mofó de Carrero Blanco: ""No tengo que pedir perdón, sólo es humor"" https://t.co/wjXB6…",224,193,7390,14505,Pacific Time (US & Canada),"Salamanca, España"
etxegibela,etxegibela,2017-03-24 22:50:40,"RT @iunida: ¿Haces bromas sobre Carrero Blanco? Pues a la cárcel.
¿Te burlas de las víctimas del franquismo? Bah, no es para tanto. https:/…",60,13,948,65,,
SrtaHalley,SrtaHalley,2017-03-24 22:50:17,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",200,224,5098,6970,Pacific Time (US & Canada),
leotaxil,leotaxil,2017-03-24 22:49:10,"@naxo10_av s'assembla a l'Operación Ogro de Carrero Blanco.
Operación Toro",3530,12101,201830,58750,Paris,"Catalunya, eterna colònia"
DonPaco_99,DonPaco_99,2017-03-24 22:47:28,"RT @LuisaoMoratalla: Pelea en Alsasua: Terrorismo.
Chistes de Carrero Blanco: Terrorismo.
Rafael Hernando burlándose de las víctimas del fr…",106,138,3633,3142,,Murcia
Coldkimi,Coldkimi,2017-03-24 22:46:59,"RT @LI3PeOr: Si alguna vez me denuncia la fiscalía diré que no me refería a Carrero Blanco, sino a García Lorca.",421,125,7673,7977,,El Bar de la esquina.
quesomaloliente,quesomaloliente,2017-03-24 22:46:46,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",408,190,1824,4102,Madrid,Zaragoza
raulpelos,raulpelos,2017-03-24 22:45:10,RT @conchajua: Dos noticias juntas se entienden mejor!! Se aprecia una clamorosa doble vara de medir 😳😳😳 ⤵⤵⤵⤵https://t.co/0vGBsoaKK6,2012,2195,40366,5774,Madrid,madriz 
raindancealba,raindancealba,2017-03-24 22:41:53,"RT @masademocrata: ¿Qué tienen en común Amancio Ortega y Carrero Blanco?

QUE AMBOS EXPLOTAN PARA LLEGAR A LO MÁS ALTO. https://t.co/3WPKB2…",390,1064,44654,5881,Greenland,en la mierda
Gxnagua,Gxnagua,2017-03-24 22:41:39,Ojalá que vuestra guagua siga el mismo camino que Carrero Blanco @CitizenGOes,81,401,466,2223,,Las Palmas de Gran Canaria
javiru96,javiru96,2017-03-24 22:40:59,"RT @_InakiLopez_: Mañana en @SextaNocheTV con @JoaquimBoschGra : Ley mordaza,tuits Carrero Blanco, ministro Catalá y ""sus fiestas""...",1314,596,2209,6589,,"Almansa, Castilla-La Mancha"
PauSullivan,PauSullivan,2017-03-24 22:39:27,"RT @masademocrata: ¿Qué tienen en común Amancio Ortega y Carrero Blanco?

QUE AMBOS EXPLOTAN PARA LLEGAR A LO MÁS ALTO. https://t.co/3WPKB2…",131,139,5879,1572,,Acaparando cama ajena.
Misulu70,Misulu70,2017-03-24 22:38:41,Cómo hacer chistes sobre Carrero Blanco sin que te metan en la cárcel https://t.co/FJnxmzu68Y,307,307,20819,31,Madrid,"Getafe, Comunidad de Madrid"
VillarIsaac,VillarIsaac,2017-03-24 22:38:17,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",260,201,17672,834,,"Guernica, Argentina"
JoangallLH,JoangallLH,2017-03-24 22:38:11,"RT @elgranPerich: Pero, ha visto usted la esquela de Carrero Blanco, @ElCojodeLepanto? https://t.co/guYg8ym8Tw",1303,918,74471,10201,Athens,
GallleguitoEl,GallleguitoEl,2017-03-24 22:35:53,RT @zarasenda: ¿Qué es más ofensivo? Los chistes de Carrero Blanco o las burlas de Hernando a las víctimas del franquismo - https://t.co/vj…,2715,2694,80957,18785,,
Ialza,Ialza,2017-03-24 22:35:24,"@gerardotc Hombre, con lo de los tuits de Carrero Blanco y el juicio, hoguera no habrá, pero vamos... @JosePerLo",525,562,20756,14654,Brussels,En la red desde España
inakig56,inakig56,2017-03-24 22:33:18,"RT @jorgegmerino: En la Audiencia Nacional:
-...y el documental de TVE se llama ""El ascenso de Carrero Blanco""
-...muahahahah https://t.co/…",458,264,14109,4911,Amsterdam,
