ID,Label,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
AkiGaskarth,AkiGaskarth,2017-03-30 13:32:46,"RT @Mas_Enfurecido: - USTED TUITEÓ ""ARTUR MAS CÁMARA DE GAS""?
- SÍ SEÑORÍA
- EN PLAN BROMA COMO LO DE CARRERO BLANCO?
- NO. ERA EN SERIO
-…",349,167,2953,9488,Madrid,Bed
JaaviCalle,JaaviCalle,2017-03-30 13:32:44,RT @LuisMaKeta: Parce que hay un boom de chistes de Carrero Blanco.,608,370,15433,7769,Athens,Palma de Mallorca
lucas91m,lucas91m,2017-03-30 13:32:42,RT @iunida: ¿Carrero Blanco también regresó al futuro con su coche? #YoSoyCassandra,169,221,6611,1101,Madrid,
RaulHerreraBaen,RaulHerreraBaen,2017-03-30 13:32:42,RT @Espiabantha: Cameos de Carrero Blanco en Spiderman #YoSoyCassandra https://t.co/wRSDUOxCwj,72,47,933,157,Madrid,Sevilla
conlosojosabier,conlosojosabier,2017-03-30 13:32:40,RT @El_Plural: Apoyo en Twitter a Cassandra Vera por la condena sobre sus tuits https://t.co/GGxfiYBQRu,270,232,5693,2736,Madrid,
PikachuSensualX,PikachuSensualX,2017-03-30 13:32:40,RT @gerardotc: El mal gusto no es delito. La sátira no es delito. El humor negro no es delito. Basta de mordazas. #YoSoyCassandra https://t…,912,319,11928,4696,Madrid,"En tu culo, y no lo sabes"
cristianfm6,cristianfm6,2017-03-30 13:32:39,RT @MailloAntonio: Que Billy el Niño esté en su casa y Cassandra condenada por hacer chistes de Carrero Blanco es claro síntoma de que el s…,589,202,13898,5136,,
erikavf99,erikavf99,2017-03-30 13:32:38,"RT @PabloMM: Mi padre contaba que tras la muerte de Carrero Blanco, en los bares de confianza, se decía: ""pida vino tinto, el blanco está p…",388,372,4770,4808,Athens,
agustincortes17,agustincortes17,2017-03-30 13:32:37,"RT @thehardmenpath: Podéis llamarlo MIRLO CARRETERO, MIRLO CARRERO, CARRERO MIRLO, MIRLO BLANCO, CARRERO BLANCO, O EL CEJAS VOLADOR.",16,25,5888,5492,,
juamcon,juamcon,2017-03-30 13:32:37,"RT @El_Intermedio: VÍDEO El chiste de Carrero Blanco con el que Wyoming se solidariza con Cassandra, la tuitera condenada #elintermedio htt…",51,11,716,1654,,
TalaEnric,TalaEnric,2017-03-30 13:32:35,"RT @fermasamx: #Cassandra 
El SIN SENTIDO COMÚN condena a una chica de 21 años por un chiste sobre Carrero Blanco.
SUS PADRES SEGURO QUE NO…",998,532,21699,9567,,
agustincortes17,agustincortes17,2017-03-30 13:32:35,RT @thehardmenpath: Hasta aquí mi contribución. Por la presente cedo EL CARRERO BLANCO (También conocido como EL MIRLO CARRETERO) al domini…,16,25,5888,5492,,
larpicab,larpicab,2017-03-30 13:32:34,"RT @HermanosPelaez: A ver si lo entiendo:
¿Tiene más condena hacer chistes sobre la muerte de Carrero Blanco QUE MATAR A CARRERO BLANCO?? h…",189,335,53637,7336,,
jmma19,jmma19,2017-03-30 13:32:33,"Lo de Carrero Blanco me parecía una ""tontería""  pero veo que el personaje es realmente retrasado.",812,627,6395,6062,Madrid,Madrid
mvalls54,mvalls54,2017-03-30 13:32:33,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",2757,1232,21238,14453,,Alzira
plalopez,plalopez,2017-03-30 13:32:31,RT @Yo_Soy_Asin: A lo mejor así os explicais mejor la sentencia contra Cassandra Vera x unos chistes de Carrero Blanco y la pasividad del P…,1967,1676,10276,18,Madrid,País Valencià
Barallensis,Barallensis,2017-03-30 13:32:30,RT @elmundotoday: Francisco Franco condena a un año de cárcel a una tuitera por hacer chistes sobre Carrero Blanco https://t.co/JCHcVHOLK4…,75,46,357,1217,,
NaryaBlackfyre,NaryaBlackfyre,2017-03-30 13:32:28,"RT @revistamongolia: Nos envían a nuestro mail, nuevos chistes de Carrero Blanco muy muy divertidos. No son Spam pero son pura basura https…",347,1340,80686,18099,Greenland,Neverland
JavierArocaA,JavierArocaA,2017-03-30 13:32:28,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,87,34698,11448,176,Paris,Sevilla/Andalusía/La Tierra
ndecono,ndecono,2017-03-30 13:32:27,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",101,42,766,458,Pacific Time (US & Canada),San Fernando (Cádiz)
bynzelman,bynzelman,2017-03-30 13:32:27,"RT @_AlbertoSuarez: 🔴Twitter + Chiste + Carrero Blanco = Prision 
🔵Partido Popular + Chiste + Victimas del Franquismo = Absolución 
#Cassan…",1581,5418,30970,43241,Amsterdam,
h_aldur,h_aldur,2017-03-30 13:32:26,"RT @Ahoztar1972: Alena SA 4/4
Antonio Biosca, hijo socio de Carrero Blanco, ha sido socio (sectores petroquímico y naviero) del aspirante a…",117,14,432,187,,
holaholacaracol,holaholacaracol,2017-03-30 13:32:26,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,110,23,1682,385,Madrid,
carloscasala,carloscasala,2017-03-30 13:32:25,Así ve la prensa internacional la condena a Cassandra por sus tuits sobre Carrero Blanco https://t.co/P8PKjc1gB7 vía @eldiarioes,103,30,2223,16,,
Natartalia,Natartalia,2017-03-30 13:32:23,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,134,40,585,1196,,cabanillas del campo
PuesPareceQue,PuesPareceQue,2017-03-30 13:32:22,Explicar que debido a la transfobia la chica ha sido condenada a un año de cárcel por humor sobre Carrero Blanco.,157,182,26262,3191,Madrid,
guillem23_vcf,guillem23_vcf,2017-03-30 13:32:21,"RT @Wertyalord1: @IsabelVCF @kira_95 @guillem23_vcf Carrero Blanco: De todos mis ascensos, el último fue el más rápido.

Tip y Coll 1985. h…",1732,3263,27710,20215,Madrid,
MSastreA,MSastreA,2017-03-30 13:32:21,"RT @JuanDiegoBotto: Convertir al verdugo en víctima.. Lean a @carnecrudaradio ""Carrero Blanco que estás en los cielos""  https://t.co/Jb2cP5…",251,49,943,307,,
rabea_bouhafs,rabea_bouhafs,2017-03-30 13:32:19,RT @agarzon: Genial artículo de @carnecrudaradio sobre Carrero. No fue víctima del terrorismo sino un terrorista de la dictadura: https://t…,513,349,13027,7902,,
Saballut,Saballut,2017-03-30 13:32:18,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,817,754,6348,2954,Madrid,Sabadell Catalonia
carmen171258,carmen171258,2017-03-30 13:32:18,"RT @carnecrudaradio: ""Carrero no es víctima del terrorismo, es verdugo de un régimen terrorista, que es justo lo contrario""

https://t.co/q…",37,48,3702,4619,Madrid,
allimite,allimite,2017-03-30 13:32:17,"RT @subversivos_: Niego la mayor. Carrero no es víctima del terrorismo, es verdugo de un régimen terrorista @carnecrudaradio 
https://t.co/…",3417,2351,77721,54638,Madrid,"Catalunya, España"
MsRose_84,MsRose_84,2017-03-30 13:32:16,@ruthmc4ever lo de la chica condenada a prisión por chistes de Carrero Blanco,1546,2312,75022,26371,Madrid,Madrid
BelemconM,BelemconM,2017-03-30 13:32:15,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,449,253,31097,10849,Madrid,Cydonia - Arkham - Elysia
ftalsra,ftalsra,2017-03-30 13:32:15,RT @AlfonsoGTorres: #YoSoyCassandra. Súmate al manifiesto de apoyo de @ctxt_es. cc @AlumnosFcom https://t.co/ghveZZXPzL,261,94,8125,2254,Madrid,
marumarinuki,marumarinuki,2017-03-30 13:32:15,"RT @elpadrecorajede: Golpear a una mujer+arrastrarla por el suelo de los pelos+patearla=9 meses de carcel
13 chistes de Carrero Blanco=un a…",520,363,14563,2194,,Asturias
17lava,17lava,2017-03-30 13:32:15,"RT @HermanosPelaez: A ver si lo entiendo:
¿Tiene más condena hacer chistes sobre la muerte de Carrero Blanco QUE MATAR A CARRERO BLANCO?? h…",210,94,23862,848,,Madrid - Gijón
germanfonteseca,germanfonteseca,2017-03-30 13:32:14,"RT @caval100: …Y Carrero Blanco voló a los cielos, por Moncho Rouco @Moncho_57  en @nuevatribuna

https://t.co/BYVLyU23pQ",353,300,7634,548,Rome,España
Giuseppp21,Giuseppp21,2017-03-30 13:32:13,"RT @chuckiclampy: 1 año de cárcel por escribir chistes de Carrero Blanco, y ninguno a Pablo Motos por ser Pablo Motos. Qué mierda de justic…",619,462,13435,98,Madrid,Callosa de Segura - Barcelona
JoaqunPD,JoaqunPD,2017-03-30 13:32:13,143K Tweets. Ya sólo x ser prácticos: se habrán dado cuenta d q condenar a @kira_95 hace q los chistes sobre Carrero Blanco se multipliquen?,275,69,464,1292,,"Pontevedra, España"
GuilleJuncal,GuilleJuncal,2017-03-30 13:32:10,"RT @oierfano: Sancionar, durámente, a quien mancille el honor de personas fallecidas, sea un torero, Carrero Blanco o Pepito Grillo,me pare…",952,954,32372,4174,Madrid,"Pontevedra, Galicia, ESPAÑA"
Vvasilyy,Vvasilyy,2017-03-30 13:32:09,RT @eljueves: Condenan a Cassandra Vera por chistes de Carrero Blanco. ¿El Estado intimidando a sus ciudadanos? De @respetocanas https://t.…,105,284,2410,1049,London,Las Palmas de Gran Canaria
begonys,begonys,2017-03-30 13:32:09,"Retweeted Esparroquí (@Esparroqui):

Carrero Blanco sigue encarcelado a rojos. Pero no sé si lo tiene el PP en... https://t.co/EQL5vmLVz5",2308,2373,97424,87102,Athens,España
LuisMouliaa,LuisMouliaa,2017-03-30 13:32:08,RT @NTMEP: Para la juventud que no conoce la historia de Carrero Blanco ⬇️ https://t.co/njmHpb8YgE,1291,428,3485,233,,
begonys,begonys,2017-03-30 13:32:06,RT @Esparroqui: Carrero Blanco sigue encarcelado a rojos. Pero no sé si lo tiene el PP en nómina o trabaja de autónomo desde el más allá.,2308,2373,97424,87102,Athens,España
Otletyelotro,Otletyelotro,2017-03-30 13:32:06,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,500,161,6243,325,Madrid,
carlareyotero,carlareyotero,2017-03-30 13:32:05,"RT @_mecaesmal: Acoso sexual en el trabajo: 3-5 meses de prisión

13 chistes sobre Carrero Blanco: 1 año de prisión https://t.co/9B0MVW4NNb",475,437,6923,8826,Amsterdam,O Hio 
gordirelli,gordirelli,2017-03-30 13:32:05,"RT @MrInsustancial: ¡Que nadie tire una piedra hasta que yo toque este pito! ¡Aunque, y esto que quede bien claro, alguien diga ""Carrero Bl…",401,72,1013,324,Madrid,
gmcesar9,gmcesar9,2017-03-30 13:32:05,RT @Supertramp9713: Existen los chistes sobre Carrero Blanco... y los chistes sobre víctimas del franquismo https://t.co/QK8vweJ2ut,412,101,538,2785,,
JosepCanals222,JosepCanals222,2017-03-30 13:32:04,"RT @Pepsina_Mataro: No teniu un dubte ?
Segur que no va ser Franco qui es va carregar Carrero Blanco, per facilitar el pas a Juan Carlos I…",200,361,44738,9,,"REPÚBLICA DE CATALUNYA, UE."
Laura16080,Laura16080,2017-03-30 13:32:04,RT @Loulogio_Pi: Que me parece horrible que por hacer chistes de Carrero Blanco se condene. No tiene sentido.,120,23,420,207,,
VolgGau,VolgGau,2017-03-30 13:32:03,RT @DavidPerro: ¿De qué se reía la gente antes de lo de Carrero Blanco?,833,504,49798,29560,Greenland,Mclaren's 
takaforo,takaforo,2017-03-30 13:32:03,"RT @revistamongolia: Nos envían a nuestro mail, nuevos chistes de Carrero Blanco muy muy divertidos. No son Spam pero son pura basura https…",1442,679,5286,1915,,closerThanYouThink
emilaumareli,emilaumareli,2017-03-30 13:32:03,La semana pasada llevaron a Esperanza Aguirre. No tienen Vergüenza la jefa del mayor clan de corruptos desde el vue… https://t.co/SkefDEx27u,772,646,34767,2593,Madrid,spain europa
NuevaRevoluci0n,NuevaRevoluci0n,2017-03-30 13:32:03,"RT @BezerradasN: Carrero Blanco, ministro naval https://t.co/6sX1K7DE1c vía @nuevarevoluci0n",2073,22523,26599,33881,Madrid,Galiza
imnotblurryf_,imnotblurryf_,2017-03-30 13:32:02,RT @KrisBMTH: Si toda la peña de mi tl que está ahora haciendo chistes sobre Carrero Blanco entra en la carcel van a tener que construir un…,650,232,7676,2388,Madrid,"Forks, WA"
elliens_exist,elliens_exist,2017-03-30 13:31:58,RT @TigrilloTW: El facha de Schrödinger: pide que el bus tránsfobo circule porque libertad de expresión pero exige cárcel si haces chistes…,215,282,11063,4133,Athens,eternamente en mi cama.
begonys,begonys,2017-03-30 13:31:57,"RT @subversivos_: Niego la mayor. Carrero no es víctima del terrorismo, es verdugo de un régimen terrorista @carnecrudaradio 
https://t.co/…",2308,2373,97424,87102,Athens,España
manoloproxe,manoloproxe,2017-03-30 13:31:56,RT @iunida: Ayudemos a Cassandra (@kira_95) a pagar el tributo que le pide la Inquisición por hacer bromas sobre Carrero Blanco: https://t.…,343,79,917,2250,,
daceykahlo,daceykahlo,2017-03-30 13:31:56,"RT @miky_co: En el tema de Cassandra lo 1º es aclarar si Carrero Blanco es ""víctima del terrorismo"". ¿La lucha armada contra una dictadura…",172,711,21525,22146,Pacific Time (US & Canada),madrid 
Isabel2205csl,Isabel2205csl,2017-03-30 13:31:55,RT @KrisBMTH: Si toda la peña de mi tl que está ahora haciendo chistes sobre Carrero Blanco entra en la carcel van a tener que construir un…,136,99,7734,6103,Madrid,Mi puta casa
germanfonteseca,germanfonteseca,2017-03-30 13:31:53,RT @AntonioMaestre: El derecho a celebrar la muerte de Carrero Blanco https://t.co/cg4rnAPP3C,353,300,7634,548,Rome,España
aqualina6,aqualina6,2017-03-30 13:31:51,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,100,122,1396,794,,Huelva
genov72,genov72,2017-03-30 13:31:51,"RT @subversivos_: Niego la mayor. Carrero no es víctima del terrorismo, es verdugo de un régimen terrorista @carnecrudaradio 
https://t.co/…",742,751,33206,4841,,
SparkyJonesPere,SparkyJonesPere,2017-03-30 13:31:51,"Chistes de Carrero Blanco: Cassandra: ""Me han arruinado la vida"" | Público https://t.co/vvRfdCM9Oa",486,251,44770,4219,,
chinaski_00,chinaski_00,2017-03-30 13:31:50,"RT @josguema: Este ""Señor"" cuenta un chiste sobre Carrero Blanco y la Oligarquía se lo Ríe. Y a Cassandra Vera...   #HumorAPrisionARV 
#Cas…",1458,844,9478,1924,,MADRID
HZokre,HZokre,2017-03-30 13:31:50,RT @Famelica_legion: La Audiencia Nacional condena a 1 año de prisión a la tuitera @kira_95 por hacer chistes de Carrero Blanco; Urdangarín…,2737,2282,56597,13652,Madrid,Sotto l'incessante pioggia
MarcosInieStark,MarcosInieStark,2017-03-30 13:31:50,"RT @HermanosPelaez: A ver si lo entiendo:
¿Tiene más condena hacer chistes sobre la muerte de Carrero Blanco QUE MATAR A CARRERO BLANCO?? h…",263,310,17077,6851,Amsterdam,LA INFECUNDA LLANURA DE ZAMA 
Yipikae74,Yipikae74,2017-03-30 13:31:49,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,546,997,134882,34889,Amsterdam,"Barcelona, España"
AnderPrados1,AnderPrados1,2017-03-30 13:31:48,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",123,47,5055,4476,,
PerfectoAmador,PerfectoAmador,2017-03-30 13:31:47,RT @albacorazonegro: A #Cassandra le han caído más años de cárcel por unos chistes de Carrero Blanco que a estos nazis con un arsenal de ar…,290,194,8277,18769,,
Danismilelou,Danismilelou,2017-03-30 13:31:47,"RT @chuckiclampy: 1 año de cárcel por escribir chistes de Carrero Blanco, y ninguno a Pablo Motos por ser Pablo Motos. Qué mierda de justic…",123,63,1424,757,Athens,el abismo
asieer_13,asieer_13,2017-03-30 13:31:47,RT @alexizag: Carrero Blanco es trending topic. Sigue subiendo.,230,196,5369,1864,Madrid,...
fsalgadoc,fsalgadoc,2017-03-30 13:31:46,"RT @Ninaventresca: Tenéis en España a 150.000 personas de las que sí podéis hacer chistes sin problema, y siempre elegís a Carrero Blanco h…",850,713,18834,2276,Greenland,Santiago de Compostela
LasTaifas,LasTaifas,2017-03-30 13:31:45,RT @hombrerevenido: Cosas graciosísimas del atentado a Carrero Blanco (2) https://t.co/403IJOgL9d,214,752,1863,4159,Pacific Time (US & Canada),Donde me salga de los webos
nierense,nierense,2017-03-30 13:31:44,RT @EstefaniaJoaq: Tip y Coll no podrían hacer hoy este chiste sobre Carrero Blanco de 1984 https://t.co/D7UAZOAAHf vía @verne,265,174,4532,5468,Madrid,
Esparroqui,Esparroqui,2017-03-30 13:31:43,Hacer chistes de Carrero Blanco es un acto de Rebeldía contra el Franquismo 2.0.,15354,38518,162553,62739,Paris,Resististán
Padre_SantoCR,Padre_SantoCR,2017-03-30 13:31:43,RT @NTMEP: Para la juventud que no conoce la historia de Carrero Blanco ⬇️ https://t.co/njmHpb8YgE,40,16,9713,11449,,
samueldelmoral,samueldelmoral,2017-03-30 13:31:42,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,209,55,1048,900,,
espaciososcuros,espaciososcuros,2017-03-30 13:31:42,"RT @carnecrudaradio: ""Carrero no es víctima del terrorismo, es verdugo de un régimen terrorista, que es justo lo contrario""

https://t.co/q…",114,721,18288,80,Madrid,Madrid
german_bcr,german_bcr,2017-03-30 13:31:41,RT @elmundotoday: Francisco Franco condena a un año de cárcel a una tuitera por hacer chistes sobre Carrero Blanco https://t.co/okckZgltId…,139,68,9672,28,Madrid,Hospitalaria ciudad de Groznic
rosa_ferreiro,rosa_ferreiro,2017-03-30 13:31:39,RT @orue_s: Condenada a un año de prisión la tuitera que se mofó de Carrero Blanco https://t.co/AUqOyAyyBo,581,409,14278,10795,,
guevarache31,guevarache31,2017-03-30 13:31:38,"RT @El_Intermedio: VÍDEO ""El sentido común dice que una chica de 21 años no puede ir a prisión por un chiste sobre Carrero Blanco"" https://…",2369,897,25061,234,,
ZantVonBismarck,ZantVonBismarck,2017-03-30 13:31:37,"RT @agarzon: Un año de cárcel a la tuitera que hizo chistes sobre Carrero Blanco, un fascista volador. Este régimen está podrido. https://t…",62,50,2505,1319,Pacific Time (US & Canada),Anor Londo - Camelot
Naegleria_,Naegleria_,2017-03-30 13:31:37,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",272,75,1432,63,,
JuanCar17530206,JuanCar17530206,2017-03-30 13:31:37,RT @REsteban85: Lo peor de contar un chiste sobre Carrero Blanco es saber que nunca vas a estar a su altura. :),38,25,38,53,,España
LuigyCactus,LuigyCactus,2017-03-30 13:31:36,"RT @Reflex_volucion: Propongo que la @guardiacivil deje de buscar palabras clave como ""Carrero Blanco"" en Twitter y empiece a buscar otras…",236,190,4450,1759,Ljubljana,A point in space-time
smcjg,smcjg,2017-03-30 13:31:36,"RT @miky_co: En el tema de Cassandra lo 1º es aclarar si Carrero Blanco es ""víctima del terrorismo"". ¿La lucha armada contra una dictadura…",794,258,5021,12508,Madrid,"Brighton, UK"
dontxomin,dontxomin,2017-03-30 13:31:36,"RT @Errazkin: Antonio Maestre: “El derecho a celebrar la muerte de Carrero Blanco”.
https://t.co/fb9BNb0iRC",362,175,15874,84,Athens,Euskaldun garbien zerutik.
LasTaifas,LasTaifas,2017-03-30 13:31:34,RT @hombrerevenido: Cosas graciosísimas del atentado a Carrero Blanco (1) https://t.co/F2ju9NXjRL,214,752,1863,4159,Pacific Time (US & Canada),Donde me salga de los webos
marcos_cdms,marcos_cdms,2017-03-30 13:31:33,RT @lamarea_com: Izquierda Unida reproduce los chistes que @kira_95 tiene que borrar de su cuenta de Twitter https://t.co/b3fzNp4obU,407,100,1422,745,Edinburgh,Edinburgh City
clickfamobil,clickfamobil,2017-03-30 13:31:33,Los @SonsofAguirre también bromean sobre Carrero Blanco en sus letras pero a ellos no los juzgan porque son neoliberales #DobleRasero,233,606,1214,166,Europe/Madrid,
luamaansilla,luamaansilla,2017-03-30 13:31:30,RT @laurited: Al pavo que le dio la paliza a la novia en el portal de su edificio 9 meses de cárcel y a Cassandra por chistes de Carrero Bl…,134,35,268,299,Pacific Time (US & Canada),
sergiogp95,sergiogp95,2017-03-30 13:31:29,"RT @Berlustinho: Mientras a unos les condenan por poner 4 chistes de Carrero Blanco, otros se escudan en la libertad para pedir el DERECHO…",301,364,19500,1330,,Wutai
JZR2000,JZR2000,2017-03-30 13:31:29,Joder parar ya con los chistes de Carrero Blanco... Es que esto es la bomba ehh!!,1116,319,11537,5040,Athens,Andalucía Libre
monegarMG,monegarMG,2017-03-30 13:31:28,"RT @subversivos_: Lo de Cassandra Vera, ETA y Carrero Blanco, es el limite del humor. ¿Donde esta el limite de aguante de la sociedad?
http…",1780,1656,12937,3885,,"Pira, Tarragona, Catalunya"
alicia_valencia,alicia_valencia,2017-03-30 13:31:24,RT @XavierDomenechs: Una broma no puede ser delito La libertad de expresión es 1 de los pilares fundamentales de la democracia #Cassandra h…,2403,967,24834,1347,Cairo,#GuanyemElCanvi #LaSonrisaDeUn
saracdcanals,saracdcanals,2017-03-30 13:31:23,RT @laurited: Al pavo que le dio la paliza a la novia en el portal de su edificio 9 meses de cárcel y a Cassandra por chistes de Carrero Bl…,949,698,24389,13950,Amsterdam,"Aci em pariren, aci estic. #PV"
Dokutasutorenji,Dokutasutorenji,2017-03-30 13:31:23,"RT @SoyCapAmerica_: A tres metros sobre el cielo iba a llamarse a 3 metros sobre Carrero Blanco, pero no quedaba tan romantico #YoSoyCassan…",474,429,28680,15126,,"Jerez de la Frontera, España"
soniavb_,soniavb_,2017-03-30 13:31:22,RT @laurited: Al pavo que le dio la paliza a la novia en el portal de su edificio 9 meses de cárcel y a Cassandra por chistes de Carrero Bl…,308,422,3137,1116,Madrid,
moonlightlyd,moonlightlyd,2017-03-30 13:31:19,RT @agarzon: Genial artículo de @carnecrudaradio sobre Carrero. No fue víctima del terrorismo sino un terrorista de la dictadura: https://t…,201,135,2266,1976,,Winterfell
ftalsra,ftalsra,2017-03-30 13:31:19,"RT @carnecrudaradio: ""La sentencia es un peligroso retroceso en las libertades y un retroceso temporal hasta el franquismo""
#Cassandra

htt…",261,94,8125,2254,Madrid,
IEsteinou,IEsteinou,2017-03-30 13:31:19,"RT @CitricMagazine: Cassandra Vera ha sido condenada a un año de cárcel y siete de inhabilitación absoluta.
""Me ha arruinado la vida""
https…",223,157,1410,368,,
patxa1,patxa1,2017-03-30 13:31:19,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",322,138,8920,3067,,
pereraanaya,pereraanaya,2017-03-30 13:31:18,RT @Yo_Soy_Asin: A lo mejor así os explicais mejor la sentencia contra Cassandra Vera x unos chistes de Carrero Blanco y la pasividad del P…,522,392,23253,15672,,
yaplimm,yaplimm,2017-03-30 13:31:16,"RT @roy_swan: Carrero Blanco siempre fue un fascista de altos vuelos, que cabrón #yosoyCassandra",39,81,8623,25,,
HZokre,HZokre,2017-03-30 13:31:16,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",2737,2282,56597,13652,Madrid,Sotto l'incessante pioggia
carlespamies,carlespamies,2017-03-30 13:31:15,"RT @Mas_Enfurecido: - USTED TUITEÓ ""ARTUR MAS CÁMARA DE GAS""?
- SÍ SEÑORÍA
- EN PLAN BROMA COMO LO DE CARRERO BLANCO?
- NO. ERA EN SERIO
-…",1028,1043,61292,64520,Belgrade,Castellví d la Marca Catalunya
Desversos,Desversos,2017-03-30 13:31:15,RT @Tierrafirme: ¿Y si escribo tweets a favor de Carrero Blanco no me condenan por nada?,120,88,2375,2621,,Nuna Runakay
IsidroRodes,IsidroRodes,2017-03-30 13:31:14,"RT @willytoledo1: A Carrero Blanco era difícil engañarlo: como buen piloto, las pillaba todas al vuelo.
No, espera, que piloto no era.
Buen…",1458,1546,50061,9219,Paris,"Sevilla, Andalucía libre"
subversivos_,subversivos_,2017-03-30 13:31:14,"Niego la mayor. Carrero no es víctima del terrorismo, es verdugo de un régimen terrorista @carnecrudaradio… https://t.co/ZYOVArqcfA",11756,205099,267707,12433,Madrid,
nierense,nierense,2017-03-30 13:31:14,"RT @el_pais: La nieta de Carrero Blanco ve ""un disparate"" pedir cárcel por tuits sobre su abuelo y escribió este artículo https://t.co/6lZd…",265,174,4532,5468,Madrid,
itsharrysfroot,itsharrysfroot,2017-03-30 13:31:13,"RT @jovenesenpie: Cassandra Vera condenada a un año de prisión por chistes de Carrero Blanco. Mientras, los que saquean lo de todas siguen…",799,1138,7228,12628,Belgrade,hogwarts
SergioSVQ_,SergioSVQ_,2017-03-30 13:31:12,RT @NTMEP: Para la juventud que no conoce la historia de Carrero Blanco ⬇️ https://t.co/njmHpb8YgE,628,901,31991,14611,Madrid,"Sevilla, Móstoles "
ClaraSampri,ClaraSampri,2017-03-30 13:31:12,"RT @jovenesenpie: Cassandra Vera condenada a un año de prisión por chistes de Carrero Blanco. Mientras, los que saquean lo de todas siguen…",1275,469,79954,13399,,in the trashcan
elenaysusneuras,elenaysusneuras,2017-03-30 13:31:11,RT @PlanetaEskoria_: Cassandra condenada a un año de prisión por sus chistes de Carrero Blanco. Qué largo se me está haciendo el franquismo…,407,2310,29056,10691,Madrid,"Barcelona, España"
JaviPolska,JaviPolska,2017-03-30 13:31:10,RT @Loulogio_Pi: Que me parece horrible que por hacer chistes de Carrero Blanco se condene. No tiene sentido.,443,668,8561,2535,Madrid,España
Robinrob7,Robinrob7,2017-03-30 13:31:08,Los tuiteros esperan “sentados” el apoyo del PSOE a Cassandra - https://t.co/6rsm2eOMZi,125,44,7330,2357,Pacific Time (US & Canada),
The_Red_L,The_Red_L,2017-03-30 13:31:08,RT @DxncingForRain: No vayáis de superiores por tener el B1 que Carrero Blanco con el C4 llegó mucho más alto,72,120,7857,2263,Athens,
yaplimm,yaplimm,2017-03-30 13:31:07,RT @roy_swan: yo solo sé que la historia de la aeronáutica española no se entiende sin Carrero Blanco y  la ETA. Es lo que hay. #yosoyCassa…,39,81,8623,25,,
kabaskule,kabaskule,2017-03-30 13:31:06,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,1873,1864,94257,41202,Amsterdam,
Wertyalord1,Wertyalord1,2017-03-30 13:31:06,"@IsabelVCF @kira_95 @guillem23_vcf Carrero Blanco: De todos mis ascensos, el último fue el más rápido.

Tip y Coll… https://t.co/tCYndSEzoR",2362,2389,156922,57117,,"Catalunya, País Valencià."
EslavaPuig,EslavaPuig,2017-03-30 13:31:06,RT @Loulogio_Pi: Que me parece horrible que por hacer chistes de Carrero Blanco se condene. No tiene sentido.,42,21,2603,361,,"Barcelona, España"
mjmartin747,mjmartin747,2017-03-30 13:31:05,RT @tecn_preocupado: Mucho hablar de Carrero Blanco pero nadie dice que se les dio vacaciones 2 días antes a los niños de aquel colegio jes…,320,294,8689,1203,,"Granada, Andalucía"
